month,borough,trip_type,route_id,period,total_operating_time,total_mileage,average_speed
2021-08,Bronx,SBS,BX12-SBS,Off-Peak,10240175,96672790.8,9.440540889
2021-08,Bronx,SBS,BX12-SBS,Peak,5141941,48404847.6,9.413730652
2021-08,Bronx,SBS,BX41-SBS,Off-Peak,4453410,39522366,8.874630003
2021-08,Bronx,SBS,BX41-SBS,Peak,2295193,20343074.4,8.863339336
2021-08,Bronx,SBS,BX6-SBS,Off-Peak,3413581,25856614.8,7.574630513
2021-08,Bronx,SBS,BX6-SBS,Peak,1758063,12611113.2,7.173299933
2021-09,Bronx,SBS,BX12-SBS,Off-Peak,8036824,75278948.4,9.366753384
2021-09,Bronx,SBS,BX12-SBS,Peak,4424928,38814555.6,8.771793711
2021-09,Bronx,SBS,BX41-SBS,Off-Peak,2926363,24470038.8,8.361928715
2021-09,Bronx,SBS,BX41-SBS,Peak,1560075,12393615.6,7.94424345
2021-09,Bronx,SBS,BX6-SBS,Off-Peak,2575432,19395831.6,7.531098317
2021-09,Bronx,SBS,BX6-SBS,Peak,1169300,8238416.4,7.045596853
2021-10,Bronx,SBS,BX12-SBS,Off-Peak,8542965,80582619.6,9.432629023
2021-10,Bronx,SBS,BX12-SBS,Peak,4805830,41376704.4,8.609689565
2021-10,Bronx,SBS,BX41-SBS,Off-Peak,3234159,27307188,8.443365957
2021-10,Bronx,SBS,BX41-SBS,Peak,1539030,12071084.4,7.843306758
2021-10,Bronx,SBS,BX6-SBS,Off-Peak,3134060,23583600,7.524935706
2021-10,Bronx,SBS,BX6-SBS,Peak,1647117,11192950.8,6.795480103
2021-11,Bronx,SBS,BX12-SBS,Off-Peak,9383302,90175226.4,9.610180553
2021-11,Bronx,SBS,BX12-SBS,Peak,5102976,44332232.4,8.687525162
2021-11,Bronx,SBS,BX41-SBS,Off-Peak,3633344,31522136.4,8.675791888
2021-11,Bronx,SBS,BX41-SBS,Peak,1764186,13992523.2,7.93143308
2021-11,Bronx,SBS,BX6-SBS,Off-Peak,3779260,28155798,7.450082291
2021-11,Bronx,SBS,BX6-SBS,Peak,1882295,12712474.8,6.753710125
2021-12,Bronx,SBS,BX12-SBS,Off-Peak,9420619,91691802,9.733097369
2021-12,Bronx,SBS,BX12-SBS,Peak,5079057,45783756,9.014223703
2021-12,Bronx,SBS,BX41-SBS,Off-Peak,4031347,35455665.6,8.794992245
2021-12,Bronx,SBS,BX41-SBS,Peak,2005974,16507735.2,8.229286721
2021-12,Bronx,SBS,BX6-SBS,Off-Peak,3579097,27671882.4,7.731526248
2021-12,Bronx,SBS,BX6-SBS,Peak,1922490,13559392.8,7.053036843
2022-01,Bronx,SBS,BX12-SBS,Off-Peak,8771109,87938175.6,10.02589018
2022-01,Bronx,SBS,BX12-SBS,Peak,4910016,45802310.4,9.328342392
2022-01,Bronx,SBS,BX41-SBS,Off-Peak,3798825,33701950.8,8.871677637
2022-01,Bronx,SBS,BX41-SBS,Peak,1890448,15660946.8,8.284251564
2022-01,Bronx,SBS,BX6-SBS,Off-Peak,3479254,26647689.6,7.659023917
2022-01,Bronx,SBS,BX6-SBS,Peak,1860961,13173386.4,7.078808422
2022-02,Bronx,SBS,BX12-SBS,Off-Peak,8256782,78862500,9.551239212
2022-02,Bronx,SBS,BX12-SBS,Peak,4657939,40409344.8,8.675370115
2022-02,Bronx,SBS,BX41-SBS,Off-Peak,3301684,28644134.4,8.675613535
2022-02,Bronx,SBS,BX41-SBS,Peak,1699154,13427661.6,7.902557155
2022-02,Bronx,SBS,BX6-SBS,Off-Peak,3356308,25210861.2,7.511486193
2022-02,Bronx,SBS,BX6-SBS,Peak,1876477,12736692,6.787555616
2022-03,Bronx,SBS,BX12-SBS,Off-Peak,10437632,97984951.2,9.387661033
2022-03,Bronx,SBS,BX12-SBS,Peak,5976850,52313936.4,8.752760467
2022-03,Bronx,SBS,BX41-SBS,Off-Peak,4185750,36187128,8.645315176
2022-03,Bronx,SBS,BX41-SBS,Peak,2220951,17827959.6,8.027173765
2022-03,Bronx,SBS,BX6-SBS,Off-Peak,4061877,29839806,7.3463096
2022-03,Bronx,SBS,BX6-SBS,Peak,2084724,13939138.8,6.686323369
